EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,method,stem
6.577766188449987,6.827328116295114,25.042595302218082,4.765677307876329,2.511691623300843,0.6568351161765864,0.8024113916518733,0.711060783686011,0.4791531879093329,0.47907635570172974,0.75548858409913,0.11229329150198583,0.006995054778284987,0.5262142383029337,0.0,1.6892428715524428,0.575653222186674,15.859658155916136,0.31559876754320515,0.2741125504146087,6.553215565880505,0.31513613156014286,0.9985341007930301,Max,02-E11
5.721720019590911,5.720861112144254,17.97460563692734,7.9904378090597525,2.463473819531649,0.5447422435160798,0.7608206643865111,0.4682693240209931,0.37309784339768937,0.24437781351528792,0.7272961721648346,0.3219351164987298,0.026566307203144388,0.9655962250220347,0.0033409576075913916,1.5589589815121356,0.6654575296531917,19.381676038384644,0.14773984824219769,0.53233218632265,5.188528925821604,0.14024107729889831,0.9492434097332614,Max,03-B01
6.895059176772362,7.003765359674111,37.754998147760574,8.51267544550692,4.395605491449463,0.5157500063007645,0.5115635008888264,0.9361766291807171,0.4786869203720917,0.06549041307069568,0.04916431925061788,0.2199760522520849,0.018610603197945615,0.3157718514048963,2.3325786177974644e-05,1.4164992490502326,0.44157161875507384,12.526124849549964,0.033936431476421176,0.16161527645033402,6.842150083223777,0.033856461993115934,0.997643550608413,Max,03-C09
6.591119601345721,6.705144343810471,23.470391444828994,6.291709953098738,3.354764927747392,0.5280098072274738,0.6114125345772575,0.7929776325205855,0.453222948838825,0.1263368225625453,0.3784661238776488,0.2943696186089649,0.01362944680166819,0.5310002598429648,0.00026540594468166023,1.5080626537584665,0.49690197225668786,13.831121718334611,0.06826281474482761,0.27693833911411225,6.428206004696359,0.06748046483829125,0.9885391496166565,Max,03-E06
6.7017599882237455,6.92200591701033,25.429881700846753,5.848649082160404,2.9937666906247613,0.5279092675992998,0.6644332099645136,0.8733807718021096,0.4842529912352719,0.10621776266335295,0.49504640076630907,0.10089519482803878,0.016089267361716456,0.4394228776852921,0.0,0.9580785396460889,0.553966156074941,12.234573338214123,0.056103627218503586,0.22716659915148618,6.694839317858844,0.056088482211900596,0.9997300529866989,Max,03-F07
6.258573637403804,6.381729621157897,19.703306485553142,8.228398837163805,3.9194229676045755,0.5293923105648998,0.6756555633733496,0.680483827721406,0.4487762437145198,0.11827335671452541,0.5214597294269385,0.11887922934286665,0.007690830449372248,0.34536202333350624,0.0004966632251604374,1.2191467885596294,0.5304280027028453,13.090208275074373,0.06312773362364918,0.17762490771263373,6.204104713445263,0.0628698428359874,0.9959147782938121,Max,04-C12
6.705455569508183,6.7980038118761135,25.57589909463456,6.299755862855624,3.2067396334807814,0.5242176517277556,0.6510053480271841,0.8213676104610754,0.4571102005402898,0.10734475568863588,0.48372723755704017,0.2696331428465809,0.019613205233510324,0.36956509353929895,9.266923741252983e-06,1.6003997845964144,0.5520772132873597,14.464835436025894,0.05721883090620511,0.19009843290209005,6.607905378974023,0.056743448556525924,0.9916918548989851,Max,04-F04
6.336805047400668,6.446186743583123,21.092831355705606,8.664022984395542,4.278398964722308,0.5354514972218718,0.6383927283419836,0.8259063132725132,0.4468064408881654,0.1382381483283034,0.43687117878244675,0.171278189177177,0.01551806120739256,0.34556573816004954,7.072323715739521e-05,0.9709359995407789,0.49233848038421557,13.610783727032151,0.07452078491361162,0.1776803877933677,6.268506355789755,0.0742698818233664,0.9966331126203772,Max,04-H07
6.916777521146424,6.9903581430554045,29.772192313362865,10.29440347809496,4.80981337560402,0.5283125684164781,0.5984345432703516,0.7508290752805503,0.44130153357346485,0.12871311833073887,0.3447911427288912,0.20063684678097593,0.009795219354382385,0.4980157400384351,0.0006678416970548992,1.5179195670166856,0.47329716693793705,12.617584797847305,0.06969318937050252,0.25857243027956756,6.731785712775837,0.06884177303051549,0.9877833638024407,Max,05-B02
5.712572510048357,5.827186573442574,12.822189821451225,3.233031161836221,1.688173779087881,0.5717637588491953,0.743510060706934,0.653455961562339,0.470574122142299,0.25174306425671533,0.6551043344266625,0.10152316756257823,0.011433208657777411,0.23719027064271897,3.61907344123731e-05,0.9254861361885756,0.539536695443335,16.651740428304407,0.14407555945525494,0.12111233598820803,5.706074237454366,0.1440065435392409,0.9995209741591496,Max,05-D09
6.295824700390407,6.317553693898126,19.714812010705153,6.884420067086976,3.1759217858537583,0.519203537805857,0.6519799187116511,0.48832339098987154,0.3987057004501394,0.10262424717215568,0.4720452349676241,0.10422938961204832,0.008982712886975067,0.33726853364926196,0.001877827326449006,1.1420339611366166,0.4889279566219201,12.680473698381494,0.05499923365797265,0.17339326463912563,6.144160429259,0.054134251060675306,0.9842728245510388,Max,08-F07
